Jeff	ジェフ	3427	523	ジェフ(人名)		98
regulator	レギュレータ	3427	523	調速器. レギュレータ		
talking	話すこと	3427	523	おしゃべり	725	
achievement	業績	3430	522	達成. 業績		16
Gary	ゲーリー	3430	522	ゲーリー(人名)		98
adjustment	調整	3432	521	修正		
celebration	祝賀	3432	521	祝賀. 式典		
hip	ヒップ	3432	521	しり. センスのある. 流行最先端の. 臀部. 腰. 賢い		79
Iran	イラン	3432	521	イラン･イスラム共和国 Islamic Republic of Iran. イランは「アーリア人の国」の意. 旧名ペルシア(Persia)		1
crap	ごみ	3436	520	無意味な. 価値のない物. がらくた. たわごと	889	
knife	ナイフ	3436	520	ナイフ. 小刀. ナイフで刺す	777	
lifetime	一生	3436	520	生涯(の). 一生(の)		
swear	誓う	3436	520	(swore, sworn)誓って言う. 誓う. 断言する. Cf. swear words(卑語. 罰当りな言葉). swearwordsも	572	
climate	気候	3440	519	風土. 気候. 地方. 地帯. 土地		62
compose	構成する	3440	519	を組み立てる. (曲･文)を作る	897	
controversy	論争	3440	519	論争. 討論	724	19
following	次の	3440	519	次の. 以下のような		
ours	私たちのもの	3440	519	わたしたちのもの		
blah	つまらない	3445	518	不快な. 憂鬱な, blah-blah-blahどうでもいいことを省略する時の表現. Bla bla blaと同じ	161	30
destruction	破壊	3445	518	破壊. 破滅	743	
emotion	感情	3445	518	感動. 感情		82
intense	強烈な	3445	518	激しい		
oxygen	酸素	3445	518	酸素. 元素記号O		57
verify	確認する	3445	518	証明する. が本当であることを証明する. を立証する		
boom	ブーム	3451	517	にわか景気. オイルフェンス. とどろく音. ドカーン. ブンブン		16
fortune	幸運	3451	517	社会的地位. 富. 財産. 運. 運勢. 運命. 幸運		16
indication	指示	3451	517	指示. 暗示. 兆候	352	
tennis	テニス	3451	517	テニス		46
adapt	適合させる	3455	516	を適応させる. 慣れさせる. 適応する. を改変する. (cf. adopt)	899	
communist	共産主義者	3455	516	共産主義者		19
Korea	韓国	3455	516	大韓民国 Republic of Korea		1
violation	違反	3455	516	違反. 侵害. 妨害. 暴行. 強姦. (cf. crime(法に反する罪. 処罰対象). foul. failure. violation. sin. immoral. miss. mistake)	859	13
DA	DA	3459	515	District Attorney. 米国地方検事局, 2. Dry Air乾き空気, 3. ダン･エアサービス社のIATA航空会社コード 他		18
isolation	分離	3459	515	遊離. 孤立. 孤独. 分離. 隔離	901	
stained	着色した	3459	515	着色した		
tall	背の高い	3459	515	高い. (cf. high). (cf. tall. toll. torr. tole)	891	
pig	豚	3463	514	ブタ(swineより家畜的な意味). 豚肉. ブタのようなやつ. あばずれ女. 金属塊. 子を生む	457	72
readily	容易に	3463	514	敏速に		
repeatedly	繰り返して	3463	514	繰り返して. 再三再四		
treaty	条約	3463	514	協定. 条約(国家･政府間で締結される合意). 約束	731	23
Del	デル	3467	513	デル(コンピュータメーカー名). 人名 他		96
mask	マスク	3467	513	マスク. 仮面をかぶる. 仮面. 覆い隠すもの. 仮面で覆う. 隠す		
robin	ロビン	3467	513	コマドリ		72
contest	コンテスト	3470	512	コンクール. 争う. 競争	773	
educate	教育する	3470	512	を教育する. (教養など)を養う. (動物など)を仕込む		26
donation	寄付	3472	511	寄付		
philosophy	哲学	3472	511	哲学. 哲理. 人生観. 達観		35
specimen	試料	3472	511	見本の. 標本. 見本. 試験片. 試料		
trash	ごみ	3472	511	紙くず入れ(=wastebasket)	889	30
weakness	弱点	3472	511	弱さ. 弱点. 衰弱. 不十分. (精神的な)弱さ→好きでたまらないもの. 大好物		
crown	クラウン	3477	510	王にする. 栄誉. 王冠. (clownは別綴り)	547	
endogenous	内因性の	3477	510	内生の. 内生的な. 内因性の		91
logic	ロジック	3477	510	ロジック. 論理学. 論理. 道理. 理詰め		
exploit	エクスプロイト	3480	509	開発する. 搾取する		
offensive	攻撃	3480	509	不快な. いやな. 攻撃. 攻勢. 無礼な. 攻撃的な	223	
tension	テンション	3480	509	緊張. 伸張. 緊迫. 電圧. 張力		
buck	バック	3483	508	(俗)ドル. 金. 雄鹿. 押す. がんこに抵抗する. 木びき台. 鋸(のこぎり)でひく	541	31
Dow	ダウ	3483	508	ダウ平均株価. 経済ニュース通信社のDow Jones社が算出するアメリカ合衆国の代表的株価		96
Kenneth	ケニス	3483	508	ケニス(人名)		98
Moon	月	3483	508	月		65
speaking	話し中···	3483	508	話す. 表情豊かな. 話すこと	725	
wet	ぬれた	3483	508	を濡らす. 湿る. に小便をする. 濡れた. 保存された. 酔った. 雨降りの. 禁酒反対者. 湿気	316	
coalition	連合	3489	507	(一時的な)連合. 連立. 一体化		21
correlated	相関	3489	507	相関		
simultaneously	同時に	3489	507	同時に. いっせいに		
vital	バイタル	3489	507	きわめて重大な. 致命的な. 生命の. 生命維持に必要な. 活気のある	440	
compensation	補償	3493	506	補償. 給与. 報酬. 代償. 補正. 補強		12
degradation	劣化	3493	506	左遷. 降職. デグラデーション. 規模縮小. 減成. 分解. 劣化. 悪化		25
participation	参加	3493	506	関与. 参加. 加入. にあずかること	757	
accumulation	蓄積	3496	505	集積. 蓄積		
discipline	規律	3496	505	訓練する. 規律. 訓練		
engagement	婚約	3496	505	約束. 婚約		12
invent	発明する	3496	505	を発明する. 創案する. 考案する. 創作する	564	
joy	喜び	3496	505	喜びの種. 喜び	927	82
outdoor	アウトドア	3496	505	戸外の		
platform	プラットフォーム	3496	505	(党の)綱領. 主義. プラットホーム. 演壇. 教壇. 乗降口. 壇. 政策の基本プラン		19
prevalence	流行	3496	505	普及. 流行. (医)有病性,率		91
sharp	シャープ	3496	505	明敏な. 鋭い. 急な. はっきりした. 激しい. きびしい. 鋭敏な. ちょうど		
tendency	傾向	3496	505	傾向. 癖		
ceremony	式典	3506	504	宗教儀式. 儀式. 式典. 礼儀. 作法	340	6
extracellular	細胞外の	3506	504	細胞外の		89
rRNA	rRNAを	3506	504	Ribosomal RNA. リボソーム(細胞内でタンパク質やペプチド鎖の合成を行う小器官)を構成するRNA. RNAとしては生体内でもっとも大量に存在する		89
sweep	スイープ	3506	504	さっと通過する. を一掃する. 掃除する. (～を)掃く. を掃いて集める. 圧勝する. 大勝する		
swimming	水泳	3506	504	水泳. 水泳用の		46
Beijing	北京	3511	503	北京(Chinaの首都. Pinyin式綴. Wade式はPeking)		2
cartoon	漫画	3511	503	漫画を描く. 漫画. 漫画映画. アニメーション映画		43
maintenance	メンテナンス	3511	503	メインテナンス. 維持. 主張. 整備. 保守管理	729	
occasional	時折の	3511	503	時々の. 予備の. ときおり. 時折の. 特別な場合のための. 臨時用の		
putative	推定上の	3511	503	推定(推測)(上)の. うわさの		
accumulate	蓄積する	3516	502	積み重ねる. 蓄積する. 集める		
dump	ダンプ	3516	502	ドシンと落とす. 商品を投げ売りする. 出力する. (恋人を)振る. ゴミ捨て場. dump truckダンプカー. (cf. damp湿った)	907	
membership	メンバーシップ	3516	502	会員資格. 一員であること. 会員数. 会費. 会員. メンバーシップ	506	
provisions	条文	3516	502	規定		12
shower	シャワー	3516	502	に水を注ぐ. にわか雨. 夕立		62
Taliban	タリバン	3516	502	タリバン. パキスタンとアフガニスタンで活動するイスラム主義運動		6
eligible	適格	3522	501	資格のある. 望ましい. 適任者	506	
ranger	レンジャー	3522	501	歩き回る人. 放浪者. 監視人. 遊撃隊員		25
recycling	再生利用	3522	501	(廃棄物質の)再生利用. リサイクル		49
Thompson	トンプソン	3522	501	トンプソン(人名)		98
vegetable	野菜	3522	501	植物人間. 野菜. 植物. 活気の無い人		
coin	コイン	3527	500	鋳造する. 貨幣. 小銭		50
complexity	複雑	3527	500	複雑さ		
dramatically	劇的に	3527	500	劇的に		
randomly	無作為に	3527	500	無作為に		
serial	シリアル	3527	500	(番号などが)連続的な. 連載の. 連載物. 続き物. 連続番組. 連続もの		
spy	スパイ	3527	500	ひそかに調査する. 密かに見張る. スパイ	631	25
Sullivan	サリバン	3527	500	サリバン(人名)		98
bat	コウモリ	3534	499	コウモリ. 強打		72
effectiveness	有効性	3534	499	有効		
hijacker	ハイジャック犯	3534	499	乗っ取り犯人		13
incubation	インキュベーション	3534	499	孵化		81
portrait	肖像画	3534	499	ポートレート. 肖像画. 似顔絵		
resemble	似ている	3534	499	に似ている		
slave	奴隷	3534	499	あくせく働く. 奴隷. 捕われている人		25
Arthur	アーサー	3541	498	アーサー (人名)		98
Dutch	オランダ語	3541	498	オランダの. 2. ぶちこわし･台無しにする		1
Kg	Kg	3541	498	Kilogram. (1000グラム)		50
likelihood	可能性	3541	498	ありそうなこと. 見込み. 有望さ. 有りそうな事		
PR	PR	3541	498	広告;渉外;宣伝. public relations		43
retail	小売り	3541	498	小売り商の. 小売り. 小売りで. を言いふらす. 小売店		
worldwide	世界的に	3541	498	世界的な(規模の). 世界中に広まった. 世界中あまねく		
decent	まともな	3548	497	礼儀正しい. 上品な. 親切な. (口)結構な. まあまあの. 悪くない	340	31
disappoint	失望させる	3548	497	を失望させる	909	82
exit	出口	3548	497	出口		30
merger	合併	3548	497	合併. 併合. 混同		16
pile	杭	3548	497	積み重ね. 大量の. 大金. 積み上げる. 杭 2. piles 痔		
shorter	短い	3548	497	短い		
shortly	まもなく	3548	497	間もなく. まもなく. 手短に. 簡単に. ぶっきらぼうに		
sophisticated	洗練された	3548	497	あかぬけした. 洗練された. 高級な. 教養人向きの	340	
adequate	十分な	3556	496	適した. 適当な. 適切な. 十分な		
ceiling	天井	3556	496	天井. 最高価格. 最高限度		53
visible	目に見える	3556	496	明白な. 目に見える. 明らかな. 今手元にある		
casino	カジノ	3559	495	カジノ(演芸･ダンスなどを行なう賭博場)		67
emperor	天皇	3559	495	天皇. 皇帝		11
jerry	ジェリー	3559	495	肉体労働者. 小型ピストル. 安請負の. 間に合わせの. 貧弱な. 室内便器. ハッと悟ること. よく分かっている		
pension	年金	3559	495	年金. に年金を与える		
spectrum	スペクトル	3559	495	範囲. 領域. スペクトル. 残像. 幽霊		
founder	創業者	3564	494	倒れさせる. 浸水する. 失敗する		
injure	傷つける	3564	494	傷つける. けがをさせる	830	91
Kansas	カンザス	3564	494	カンザス州,KS. 米国の中西部. 農業･牧畜が盛ん. アメリカで田舎の代名詞		4
specialist	専門家	3564	494	スペシャリスト. 専門家. 専門的な		
Bruce	ブルース	3568	493	ブルース(人名)		98
clinic	クリニック	3568	493	臨床講義. 診療室. クリニック		89
deposit	預金	3568	493	預かり. 積立金. 保証金. 堆積物. 埋蔵物. を堆積させる. を預ける. を貯金する. 挿入する. 蒸着する. 溶着する		16
GP	GP	3568	493	Gross Profit粗利益. 2. General Purpose汎用. 3. Grand Prixグランプリ. 4. 遺伝的プログラミング(genetic programming) 他		29
poet	詩人	3568	493	詩人. 歌人	358	35
pride	プライド	3568	493	プライド. 誇る. 自尊心. 高慢. うぬぼれ. 横柄. 尊大. 自慢の種. 全盛	768	
recombinant	組み換え体	3568	493	組換え型の(個体). 遺伝子組み替えの		89
screw	ネジ	3568	493	ねじくぎ. 木ネジ. スクリュー. らせん状のもの. 苦しめる. 痛めつける. をねじ釘で取り付ける		52
supposedly	たぶん	3568	493	たぶん. おそらく	713	
bible	バイブル	3577	492	聖書		6
cus	CUS	3577	492	お客さま		31
dominant	ドミナント	3577	492	優勢な(反. recessive). 主要な. 有力な		
nonetheless	それにもかかわらず	3577	492	それにもかかわらず. やはり	993	27
Rome	ローマ	3577	492	ローマ(Italy･古代ローマ帝国の首都). ローマカトリック教会		2
southwest	南西	3577	492	南西(部). 南西の. 南西へ		
superior	優れた	3577	492	より優れている. すぐれた		
blind	ブラインド	3584	491	盲目の. 無感覚の. 行き場のない. 理解できない. 見えなくする. 日除け. ブラインド		78
ex	元	3584	491	先夫. 先妻. 前任者. かつての. 前の. から(from). 落ち		
leap	跳躍	3584	491	ぴょんと飛ぶ. 跳ぶ. はねる. を跳び越える. 飛躍. 急激な変化		
minimal	最小限の	3584	491	最小の. 最小		
princess	王女	3584	491	プリンセス		11
Anne	アン	3589	490	アン(人名)		98
fame	名声	3589	490	名声		
inspector	検査官	3589	490	工事監督者	831	
availability	有効性	3592	489	利用度. 有効性		
differently	異なって	3592	489	異なって. 異なるように		
Genbank	ジェンバンク	3592	489	ジェン(遺伝子)バンク		89
hug	抱擁	3592	489	抱擁. 抱きしめる. 凝(こ)っている. (cf. hag鬼ばば)	270	82
shore	海岸	3592	489	海岸. (船体･建物などの)支柱. を支える. を支援する		
theatre	劇場	3592	489	(仏語)theater. 階段教室. テアトル. 劇場. 舞台. 映画館		34
widespread	広範	3592	489	行き渡った. 広げた. 広範囲に及ぶ. 広く行きわたった. いっぱいに広げた(翼). 広まった		
Anderson	アンダーソン	3599	488	アンダーソン(人名)		98
Calif	カリフォルニア州	3599	488	カリフォルニア州の略		4
complication	合併症	3599	488	厄介な問題. 混乱. 複雑な状態. 合併症. 紛糾. 複雑	437	91
ease	楽	3599	488	慎重に動かす. そっと位置を移す. 楽にする. 安楽. 軽減. 気楽. 容易	650	
Mac	マック	3603	487	マック(ハンバーガー･チェーン. レインコートメーカー他)		96
rob	盗む	3603	487	盗む. 強奪する. 強盗をする. 非難. 叱責. (cf. love,lab,rub,rob)	857	13
outline	アウトライン	3605	486	外形. 輪郭. 概略. の輪郭を描く. 要点を述べる		
striking	印象的な	3605	486	めざましい. スト中の. 打つ. 目だつ. 著しい		
assert	アサート	3607	485	断言する. 主張する	863	19
tongue	舌	3607	485	演奏する. を舌で触る. なめる. 舌. 言葉. 言語能力. 言葉使い. 国語		
traveler	旅行者	3607	485	旅行者. 旅客. 外交員. 移動販売員 (英, traveller)		47
administrative	行政の	3610	484	行政上の. 経営上の		21
chronicle	クロニクル	3610	484	年代記. 記録. 年次報告. 歳史. 書き止める. (cf. biography. chronicle. momoir. annals)	915	
controversial	物議を醸す	3610	484	議論好きの. 議論の. 論争上の	724	
cooking	料理	3610	484	料理(法)		39
leather	レザー	3610	484	なめし皮. 皮革	375	36
rumor	うわさ	3610	484	をうわさする. うわさ. 風説. 流言	846	
align	整列する	3616	483	並べる. 一直線にする. 提携させる. 一列に並べる		
basement	地下室	3616	483	地下室. 基底部. 地階		53
chart	チャート	3616	483	チャート		
contrary	反対の	3616	483	反対の. 逆の. 反対の･逆の. 反して	733	
fake	偽	3616	483	ごまかし. いかさま. のふりをする. 仮病を使う. ねつ造する. だます cf. kitsch	594	14
narrative	物語	3616	483	物語の. 物語. 談話		35
overcome	克服する	3616	483	に打ち勝つ. を克服する. (受け身で)参っている		
sir	サー	3616	483	あなた. あなたさま. 拝啓. 卿		30
tomato	トマト	3616	483	トマト. 女. 娘		39
anger	怒り	3625	482	怒り. 怒らせる. 怒る	291	82
boyfriend	ボーイフレンド	3625	482	ボーイフレンド		37
Buchanan	ブキャナン	3625	482	ブキャナン(人名)		98
framework	フレームワーク	3625	482	骨組み		
journalism	ジャーナリズム	3625	482	ジャーナリズム		43
leak	リーク	3625	482	を漏らす. 情報漏れ. 漏電. (cf. leek. ニラネギは別綴)	823	31
dancing	ダンス	3631	481	踊ること. ダンスすること		67
intention	意図	3631	481	ねらい. 意図. 意志. 概念	813	
journey	旅	3631	481	(通常陸上の. 比較的長い)旅行. (人生などの)行路. 遍歴		47
parking	パーキング	3631	481	駐車. 駐車場所		
pleasant	楽しい	3631	481	心地よい. 楽しい. 愉快な. 好ましい. 晴れて心地好い		
Saudi	サウジ	3631	481	サウジアラビア王国 Kingdom of Saudi Arabia. 首都リヤド. 世界一の原油埋蔵量を持つ		1
Stewart	スチュアート	3631	481	スチュアート(人名)		98
alpha	アルファ	3638	480	(第1ギリシア文字)アルファ. Α,α. 2. α星(星座の中で1番明るい星 cf. β星)	115	33
breed	繁殖	3638	480	(動物が子を)産む. (鳥が卵を)かえす. (人を)養育する(up)	630	81
furniture	家具	3638	480	必要備品. (集合的に用いて)家具. 備品. 建具		
kingdom	王国	3638	480	王国	971	11
Warren	ウォレン	3638	480	Warren E. Buffett ウォーレン･バフェット. 米国の投資家. 2. うさぎの繁殖地･過密住居の意	630	98
dean	学部長	3643	479	学部長		26
fetal	胎児の	3643	479	胎児の		81
govern	支配する	3643	479	統治する. 決定する. を抑制する. を管理する. を左右する		
persuade	説得する	3643	479	を説得する. を信じさせる	546	
carbon	カーボン	3647	478	炭素(非金属元素). 元素記号C. カーボン紙		57
carve	彫る	3647	478	切り分ける. 刻む. 彫刻する. (cf. curb, curve,carve,carb)	839	
cytoplasmic	細胞質の	3647	478	細胞質の		89
epithelial	上皮の	3647	478	上皮の,上皮性の. ovarian epithelial cancer(上皮性卵巣がん)		91
formula	式	3647	478	公式. 方式. 式辞. 調合乳,フォーミュラ(一定の処方によって作られた調整粉乳を湯に溶かした乳児用のミルク)		54
MI	MI	3647	478	Michigan州. mileの米式単位記号. myocardial infarction(心筋梗塞). ローマ数字で1001. 軍情報部(military intelligence,イギリスの情報機関) 他		4
naturally	自然に	3647	478	生まれつきに. 自然(天然)に. 生来. もちろん		
pitcher	ピッチャー	3647	478	ピッチャー. 水差し. 投手		
reagent	試薬	3647	478	試薬		87
alliance	提携	3656	477	同盟. 連合. 提携. 協力	953	22
championship	チャンピオンシップ	3656	477	選手権		46
duplication	重複	3656	477	重複		
girlfriend	ガールフレンド	3656	477	ガールフレンド		37
Allen	アレン	3660	476	アレン(人名)		98
inflation	インフレ	3660	476	インフレーション. インフレ. 暴騰. 膨張		16
macrophage	マクロファージ	3660	476	マクロファージ. 白血球の一種. 生体内をアメーバ様運動する食細胞. 死んだ細胞や破片,体内に生じた変性物質や侵入した細菌などの異物を捕食し消化する		89
nitrogen	窒素	3660	476	窒素. 元素記号N		57
sodium	ナトリウム	3660	476	ナトリウム(英sodium. 独Natrium). 元素記号Na. アルカリ金属元素の一つ. 医薬学･栄養学ではソジウム(ソディウム)と呼び,工業分野では曹達(ソーダ)と呼ばれる		57
summarize	まとめる	3660	476	を要約する		
FDNY	FDNY	3666	475	the Fire Department of New York City. ニューヨーク市消防局		18
metabolic	代謝の	3666	475	新陳代謝の. 変態の		91
migration	マイグレーション	3666	475	移住. 移住者の群れ		
alert	アラート	3670	474	油断のない. 警戒警報. 警告する		
biography	伝記	3670	474	一代記. 伝記. (cf. biography. chronicle. momoir. annals)	915	
demonstration	デモ	3670	474	デモ. 実証. 実演		
rad	rad	3670	474	radicalの略語. すごい,最高の(coolやawesomeより強い). ラッド(人名). RAD(radiation absorbed dose)放射線吸収線量. Rapid Access Disk/Data		29
rip	RIP	3670	474	激流. を詮索する. はぎ取る. 引き裂く. 切り取る. (話)やくざ馬(者). がらくた. 波浪の激しい水域. (cf. lip)	917	
shame	恥	3670	474	残念. 恥かしさ. 恥. 不名誉. 残念なこと. を恥じさせる	793	
wolf	狼	3670	474	狼. オオカミ. 貧欲な人. 女たらし. がつがつ食べる		72
appendix	付録	3677	473	付属物. (俗)盲腸		79
harvest	収穫	3677	473	収穫する. 刈取る. 報い. 収穫. 収穫高. 収穫期. 結果. 取り入れる	759	71
ORF	ORF	3677	473	Open Reading Frame. DNA またはRNA 配列をアミノ酸に翻訳する時の塩基配列の状態の一種		89
perception	知覚	3677	473	知覚. 認識		78
pregnancy	妊娠	3677	473	妊娠. 豊富		81
remains	遺跡	3677	473	名残. 遺跡. 遺骨. 遺物. 廃虚. 残骸. 遺体. 残り	477	
corruption	汚職	3683	472	腐敗. 不正行為. 汚職. 賄賂. 買収		13
IGG	IGG	3683	472	Immunoglobulin G. 免疫グロブリンG	396	87
linkage	リンケージ	3683	472	関連. 連関		
nut	ナット	3683	472	木の実をひらう. ナット. 堅果. 木の実. ナッツ. やつ. 男. がんこ者		39
precede	先行する	3683	472	に先行する. 先行する. 先立つ. の先に立つ. 前方を行く. に先んじる. の上位につく. の前に置く		
Carter	カーター	3688	471	カーター. Jimmy Carter. 米国第39代大統領1977-81民主党		98
discrimination	差別	3688	471	人種差別. 識別		
glory	栄光	3688	471	繁栄. 栄光. 誇り. 壮観. 荘厳	949	
lifestyle	ライフスタイル	3688	471	生活様式		
luxury	贅沢	3688	471	豪奢な(品). ぜいたく. 快楽. 贅沢(品). おごり. 満足. 贅沢な		
mainstream	主流	3688	471	主流(の)		
offense	犯罪	3688	471	違反. 罪･攻撃. 侮辱. 立腹. 不快なもの. (cf. defense(米),defence(UK)(名. 防衛,抗弁). defend(動. 守る). offense(米),offence(UK)(名. 違反. 主に軽犯罪). offend(自. 怒らせる)	223	13
sauce	ソース	3688	471	面白味. 興趣を添えるもの. 生意気(な言葉). ソース. 果物のシチュー煮. 果物の砂糖煮. 味を添えるもの		
Wilson	ウィルソン	3688	471	ウィルソン. Woodrow Wilson,米国第28代大統領1913-21		98
boost	ブースト	3697	470	を押しあげる. 上げる. 強化する. 後援する. 値上げ. 後援. 尻押し. 景気づけ. increase		
Iowa	アイオワ州	3697	470	アイオワ州		4
seal	鰭脚類	3697	470	印鑑. 2. 封印,密閉,捺印する. クラックなどをふさぐ. 3. 鰭脚類(ききゃくるい)アザラシ,アシカ,オットセイ類の総称. 4. 海軍特殊部隊	306	72
adventure	冒険	3700	469	冒険. 投機		
appoint	任命する	3700	469	を任命する		25
Australia	オーストラリア	3700	469	オーストラリア連邦 Commonwealth of Australia		1
Cohen	コー​​エン	3700	469	コーエン(人名)		98
grace	グレース	3700	469	優雅. 飾る. 猶予(期間)		
lymphocyte	リンパ球	3700	469	リンパ球		78
proceed	進む	3700	469	進む. ～しはじめる		
remote	リモート	3700	469	人里離れた. 遠い. 遠く離れた. 隔たって. 関係の薄い. へんぴな		
spectacular	壮大な	3700	469	見ものの. 見せ物の. 壮観な. あっといわせる. はなばなしい. 豪華ショー		
cathedral	大聖堂	3709	468	大聖堂. 司教座にある		6
politically	政治的に	3709	468	政治的に		21
rose	ローズ	3709	468	バラ. 淡赤色. 美人. 美貌. バラ色になる. riseの過去形		69
wise	賢い	3709	468	賢い. 博識な. 賢そうな. えらそうな. 知らせる. 教える		
accountability	説明責任	3713	467	説明義務. 会計責任		16
assault	暴行	3713	467	襲う(こと). 襲撃. 突撃. 暴行(未遂). 非難する(こと)	951	14
cabinet	キャビネット	3713	467	キャビネット. 飾り戸棚. 箱. 私室. 閣議室. 秘密の. 2. (C-)内閣		21
confirmation	確認	3713	467	売買報告書. 確認		
dodger	ペテン師	3713	467	ぺてん師. 小さいビラ		
export	エクスポート	3713	467	輸出. 輸出する. 運び去る		
fitness	フィットネス	3713	467	適当. 健康		
null	ヌル	3713	467	無効の. 無価値の. 特色(表情)のない. 存在しない. 零(の)		54
strengthen	強化する	3713	467	強くする(なる)		
tune	曲	3713	467	曲. ふし. 旋律. 調べ. 正しい調子. の調子を合わせる		45
margin	マージン	3723	466	利ざや. 限界. 余白. 縁. 余裕		16
natter	おしゃべり	3723	466	不平を言う	811	
nineteen	19	3723	466	19. 19の		
TM	TM	3723	466	trademark. (商標)		29
fool	ばか	3727	465	ばか	879	
hunter	ハンター	3727	465	狩猟訓練をした動物. 狩りをする人. 探求者		
races	競馬	3727	465	競馬		67
shadow	影	3727	465	影. 陰. ごくわずか. まねっこごっこ		
VW	VW	3727	465	Volkswagen. 車名 他		41
dioxide	二酸化物	3732	464	二酸化物		87
downstream	下流	3732	464	流れをくだって. 下流に		
electricity	電気	3732	464	電気学. 電気(学). 気学. 電流. 電力		60
elegant	エレガント	3732	464	気品のある		
precise	正確な	3732	464	堅苦しい. 正確な. 明確に. まさにその. ちょうどその. 厳格な		
unclear	不明瞭な	3732	464	あいまいな		
conviction	有罪判決	3738	463	信念. 有罪判決		
metaphor	メタファー	3738	463	比喩(他に置き換えて表現すること). 隠喩(a metaphor=比喩),直喩(a simile),代喩(a metonymy,=換喩),寓話(a parable)などがある	517	27
optimal	最適な	3738	463	最良の. 最適の		
signature	署名	3738	463	署名		
spare	スペア	3738	463	スペア. 貯え. 手放す(to treat mercifully). 勘弁する. 容赦する. 出し惜しむ. を取っておく. を使わない		
teenager	ティーンエイジャー	3738	463	ティーンエイジャー(語源はteenの付く13才から19才まで)		
twist	寝違える	3738	463	をねじる. を曲げる. を縫っていく. よじれ. より糸. 2. 寝違える(crick one's neck. twist one's neck. )	641	78
venture	ベンチャー	3738	463	冒険(性). 危険. 冒険的事業. 投機. 思惑. を危険にさらす. を賭ける. に敢然と望む		
watcher	ウォッチャー	3738	463	看護人. 番人. 監視人		
agonist	作動薬	3747	462	アゴニスト(作動薬). Autoradiography(放射線写真法)でリガンドの代わりに使う薬物. 生体内の特定のreceptor(受容体)に働く. (cf. ligand,antagonist拮抗薬)	289	87
appointment	任命	3747	462	取決め. (人と会う)約束. 地位. 選定. 指定. 任命		
CB	CB	3747	462	Center back(サッカー). Call Back. Cambodia. Circuit Breaker. Citibank. Citizen's Band		29
confront	直面する	3747	462	に立ち向かう. 直面させる. 直面する. 立ち向かう		29
conspiracy	陰謀	3747	462	共同謀議. 陰謀	350	
observer	観察者	3747	462	オブザーバー. 観察者. 観測者. 遵守者. 立会人	747	
punch	パンチ	3747	462	に穴をあける. を殴る. 一撃. パンチ. 穴開け器. 穿孔機		
sink	シンク	3747	462	台所の流し. 沈む. 落ち込む. 衰える. 減る. 染み込む. を沈める. 流し		
website	ウェブサイト	3747	462	ウェブサイト		
loose	緩い	3756	461	ゆるい. しまりのない. 容器に入っていない. 自由な. 2. 矢離れ. 結末. 成り行き. 3. 放つ	416	
NYTimes	NYTimesの	3756	461	ニューヨークタイムズ(SNS上)		43
regret	後悔	3756	461	を後悔する. 残念に思う. 後悔. 遺憾	793	
wooden	木製	3756	461	木製の. 木でできた. 不器用な. 無表情な. ぎこちない	431	
beneath	下に	3761	460	下に. 真下に. 足下に. ふさわしくない. 値しない. 身分がより低い. の支配下に		
junior	ジュニア	3761	460	年少の. 年少者		
mammalian	哺乳類	3761	460	哺乳類の. ほ乳動物(の)		76
ranking	ランキング	3761	460	ランキング		
cheer	歓声	3765	459	声援. を励ます	378	82
max	マックス	3765	459	マックス. 最大の		
organizational	組織的な	3765	459	組織的な		
ridiculous	ばかげた	3765	459	けしからぬ. おかしい. ばかげた	879	
disc	ディスク	3769	458	レコード. 円盤		
dye	染料	3769	458	染まる. (cf. dieは別語)	503	
emphasis	強調	3769	458	強調. 重要性		
charity	チャリティー	3772	457	慈善. 思いやり	592	26
heritage	遺産	3772	457	文化的遺産. 遺産. 相続財産		
meaningful	意味のある	3772	457	意味のある. 意味深長な		
pepper	コショウ	3772	457	唐辛子. コショウ(をかける). ピリッとさせる. (文章などを)引き締める	529	39
scope	スコープ	3772	457	範囲. 余地. 機会. 作用域	739	27
sculpture	彫刻	3772	457	彫刻をする. 彫刻する. 彫刻. 彫刻作品		
shareholder	株主	3772	457	株主		16
stare	凝視	3772	457	じっと見つめる(こと). 凝視(する)	747	
timely	タイムリー	3772	457	適時の. 時期を得た. 折りの良い. 折りよく		
admire	感心する	3781	456	に感服する. を賞賛する. 尊敬する	642	
decorate	飾る	3781	456	勲章を授ける. 飾る		
merge	マージ	3781	456	合併する. 合同する. 同化吸収する. 溶け込ませる. 融合する	523	
Aimee	エイミー	3784	455	エイミー(人名)		98
behalf	代わって	3784	455	利益	825	
CIO	CIO	3784	455	Chief Information Officer 最高情報責任者		95
duplicate	複製	3784	455	複写する. 写し		43
Howard	ハワード	3784	455	ハワード(人名)		98
lesion	病変	3784	455	障害. 病変. 外傷. 損傷. 病気による組織の変形		91
MO	MO	3784	455	Missouri ミズーリ州. 2. moment		4
occupy	占める	3784	455	(場所･地位など)を占める		
promo	宣伝広告	3784	455	宣伝広告. 番組予告. 販売促進)(の手段)		43
therapeutic	治療の	3784	455	治療の. 療法の. 心の健康に良い		
colon	コロン	3794	454	コロン(:). 2. 植民農業者. 大農園所有者. 3. コロン(コスタリカなどの通貨単位). 4. 結腸(盲腸・直腸をのぞいた大腸の大部分)		79
diagnostic	診断	3794	454	診断の		
